semestre,codigo,disciplina,turma,turma_url,docente,horario,padrao_dias,vagas,inscritos
2025/2,GMA00155,CÁLCULO 2,O9,/graduacao/quadrodehorarios/turmas/100000429887,Denise de Oliveira Pinto,Ter 11:00-13:00; Qui 11:00-13:00,Ter-Qui,17,3
2025/2,GMA00155,CÁLCULO 2,P1,/graduacao/quadrodehorarios/turmas/100000429888,Emilia Carolina Santana Teixeira Alves,Ter 14:00-16:00; Qui 14:00-16:00,Ter-Qui,48,44
2025/2,GMA00155,CÁLCULO 2,P5,/graduacao/quadrodehorarios/turmas/100000437248,William Osnayder Clavijo Esquivel,Ter 14:00-16:00; Qui 14:00-16:00,Ter-Qui,30,19
2025/2,GMA00155,CÁLCULO 2,Q2,/graduacao/quadrodehorarios/turmas/100000429897,Sergio Mariano Licanic,Ter 16:00-18:00; Qui 16:00-18:00,Ter-Qui,50,40
2025/2,GMA00155,CÁLCULO 2,Q3,/graduacao/quadrodehorarios/turmas/100000437249,William Osnayder Clavijo Esquivel,Ter 16:00-18:00; Qui 16:00-18:00,Ter-Qui,48,38
2025/2,GMA00155,CÁLCULO 2,R2,/graduacao/quadrodehorarios/turmas/100000429899,Sergio Mariano Licanic,Ter 18:00-20:00; Qui 18:00-20:00,Ter-Qui,39,36
2025/2,STA00168,DESENVOLVIMENTO DE PESSOAS,P1,/graduacao/quadrodehorarios/turmas/100000431375,Fernando de Oliveira Vieira,Ter 18:00-22:00,Ter,60,57
2025/2,TCC00226,DESENVOLVIMENTO WEB,A1,/graduacao/quadrodehorarios/turmas/100000435046,Carlos Alberto Soares Ribeiro,Seg 09:00-11:00; Qua 09:00-11:00,Seg-Qua,51,49
2025/2,TCC00226,DESENVOLVIMENTO WEB,X1,/graduacao/quadrodehorarios/turmas/100000437567,Carlos Alberto Soares Ribeiro,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,43,30
2025/2,TEP00109,ECONOMIA APLICADA À ENGENHARIA,T1,/graduacao/quadrodehorarios/turmas/100000432185,Marco Aurelio Cabral Pinto,Qua 18:00-22:00,Qua,59,38
2025/2,TCC00212,EMPREENDEDORISMO,A1,/graduacao/quadrodehorarios/turmas/100000433684,Daniela Gorski Trevisan,Ter 16:00-18:00; Qui 16:00-18:00,Ter-Qui,35,30
2025/2,TCC00292,ENGENHARIA DE SOFTWARE I,A1,/graduacao/quadrodehorarios/turmas/100000435093,Leonardo Gresta Paulino Murta,Seg 09:00-11:00; Qua 09:00-11:00,Seg-Qua,71,69
2025/2,TCC00293,ENGENHARIA DE SOFTWARE II,A1,/graduacao/quadrodehorarios/turmas/100000435094,Leonardo Gresta Paulino Murta,Seg 07:00-09:00; Qua 07:00-09:00,Seg-Qua,59,56
2025/2,TEP00110,ENGENHARIA ECONÔMICA,B1,/graduacao/quadrodehorarios/turmas/100000432205,Silvia dos Reis Alcantara Duarte,Sex 07:00-09:00,Sex,31,15
2025/2,TEP00110,ENGENHARIA ECONÔMICA,C1,/graduacao/quadrodehorarios/turmas/100000432213,Silvia dos Reis Alcantara Duarte,Sex 09:00-11:00,Sex,44,23
2025/2,TEP00110,ENGENHARIA ECONÔMICA,D1,/graduacao/quadrodehorarios/turmas/100000432225,Silvia dos Reis Alcantara Duarte,Sex 11:00-13:00,Sex,19,4
2025/2,TEP00110,ENGENHARIA ECONÔMICA,E1,/graduacao/quadrodehorarios/turmas/100000432214,Silvia dos Reis Alcantara Duarte,Sex 14:00-16:00,Sex,23,2
2025/2,GET00177,ESTATÍSTICA BÁSICA,B1,/graduacao/quadrodehorarios/turmas/100000435763,Jaime Antonio Utria Valdes,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,53,22
2025/2,GET00177,ESTATÍSTICA BÁSICA,B1,/graduacao/quadrodehorarios/turmas/100000435763,Estelina Serrano de Marins Capistrano,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,53,22
2025/2,GET00177,ESTATÍSTICA BÁSICA,C1,/graduacao/quadrodehorarios/turmas/100000435764,Anderson de Oliveira Calixto,Seg 14:00-16:00; Qua 14:00-16:00,Seg-Qua,68,21
2025/2,GET00177,ESTATÍSTICA BÁSICA,E1,/graduacao/quadrodehorarios/turmas/100000435768,Anderson de Oliveira Calixto,Seg 18:00-20:00; Qua 18:00-20:00,Seg-Qua,41,19
2025/2,GET00177,ESTATÍSTICA BÁSICA,H1,/graduacao/quadrodehorarios/turmas/100000435773,Jaime Antonio Utria Valdes,Ter 14:00-16:00; Qui 14:00-16:00,Ter-Qui,60,33
2025/2,GET00177,ESTATÍSTICA BÁSICA,J1,/graduacao/quadrodehorarios/turmas/100000435782,Jose Murilo Ferraz Saraiva,Ter 18:00-20:00; Qui 18:00-20:00,Ter-Qui,61,49
2025/2,TCC00348,ESTRUTURAS DE DADOS E SEUS ALGORITIMOS,A1,/graduacao/quadrodehorarios/turmas/100000435095,Isabel Cristina Mello Rosseti,Ter 11:00-13:00; Qui 11:00-13:00,Ter-Qui,43,39
2025/2,TCC00296,FUNDAMENTOS DE ARQUITETURAS DE COMPUTADORES,A1,/graduacao/quadrodehorarios/turmas/100000435097,Eugene Francis Vinod Rebello,Ter 14:00-16:00; Qui 14:00-16:00,Ter-Qui,15,49
2025/2,TCC00296,FUNDAMENTOS DE ARQUITETURAS DE COMPUTADORES,B1,/graduacao/quadrodehorarios/turmas/100000435098,Aline de Paula Nascimento,Ter 14:00-16:00; Qui 14:00-16:00,Ter-Qui,17,55
2025/2,GGM00137,FUNDAMENTOS DE CÁLCULO E GEOMETRIA,D1,/graduacao/quadrodehorarios/turmas/100000431081,Viviana Lorena Vargas Grajales,Ter 11:00-13:00; Qui 11:00-13:00,Ter-Qui,10,32
2025/2,GGM00137,FUNDAMENTOS DE CÁLCULO E GEOMETRIA,E1,/graduacao/quadrodehorarios/turmas/100000431082,Leonardo Novaes Mesquita Damasceno,Ter 11:00-13:00; Qui 11:00-13:00,Ter-Qui,11,30
2025/2,GGM00137,FUNDAMENTOS DE CÁLCULO E GEOMETRIA,G1,/graduacao/quadrodehorarios/turmas/100000431118,Leandro Colau Merlo,Ter 14:00-16:00; Qui 14:00-16:00,Ter-Qui,66,46
2025/2,GGM00137,FUNDAMENTOS DE CÁLCULO E GEOMETRIA,Q1,/graduacao/quadrodehorarios/turmas/100000431112,Jose Roberto Linhares de Mattos,Ter 09:00-11:00; Qui 09:00-11:00,Ter-Qui,60,45
2025/2,GGM00137,FUNDAMENTOS DE CÁLCULO E GEOMETRIA,R1,/graduacao/quadrodehorarios/turmas/100000431115,Leonardo Novaes Mesquita Damasceno,Ter 16:00-18:00; Qui 16:00-18:00,Ter-Qui,68,39
2025/2,GGM00137,FUNDAMENTOS DE CÁLCULO E GEOMETRIA,T1,/graduacao/quadrodehorarios/turmas/100000431122,Jiagang Yang,Seg 09:00-11:00; Qua 09:00-11:00,Seg-Qua,68,55
2025/2,GGM00137,FUNDAMENTOS DE CÁLCULO E GEOMETRIA,U1,/graduacao/quadrodehorarios/turmas/100000431140,Jose Roberto Linhares de Mattos,Ter 11:00-13:00; Qui 11:00-13:00,Ter-Qui,48,33
2025/2,GFI00161,FÍSICA EXPERIMENTAL I,BA,/graduacao/quadrodehorarios/turmas/100000433414,Carlos Enrique Navia Ojeda,Seg 11:00-13:00,Seg,24,24
2025/2,GFI00161,FÍSICA EXPERIMENTAL I,BA,/graduacao/quadrodehorarios/turmas/100000433414,Lucas Raimundo Rodrigues,Seg 11:00-13:00,Seg,24,24
2025/2,GFI00161,FÍSICA EXPERIMENTAL I,CE,/graduacao/quadrodehorarios/turmas/100000433454,Patricia Pinto Abrantes,Qui 14:00-16:00,Qui,24,23
2025/2,GFI00161,FÍSICA EXPERIMENTAL I,DF,/graduacao/quadrodehorarios/turmas/100000433422,Patricia Pinto Abrantes,Qui 16:00-18:00,Qui,24,23
2025/2,GFI00161,FÍSICA EXPERIMENTAL I,EE,/graduacao/quadrodehorarios/turmas/100000433423,Tarik Pereira Cysne,Seg 18:00-20:00,Seg,24,23
2025/2,GFI00158,FÍSICA I,B2,/graduacao/quadrodehorarios/turmas/100000433356,Jurgen Fritz Stilck,Seg 11:00-13:00; Qua 11:00-13:00; Sab 08:00-10:00,Seg-Qua-Sab,95,78
2025/2,GFI00158,FÍSICA I,B3,/graduacao/quadrodehorarios/turmas/100000433358,Thiago Albuquerque de Assis,Qua 11:00-13:00; Sex 11:00-13:00; Sab 08:00-10:00,Qua-Sex-Sab,67,60
2025/2,GFI00158,FÍSICA I,C1,/graduacao/quadrodehorarios/turmas/100000433357,Nuno Miguel Melo Crokidakis Peregrino,Seg 14:00-16:00; Qua 14:00-16:00; Sab 08:00-10:00,Seg-Qua-Sab,98,94
2025/2,GFI00158,FÍSICA I,C2,/graduacao/quadrodehorarios/turmas/100000433383,Rodrigo Ferreira Sobreiro,Seg 14:00-16:00; Qua 14:00-16:00; Sab 08:00-10:00,Seg-Qua-Sab,74,61
2025/2,GFI00158,FÍSICA I,D1,/graduacao/quadrodehorarios/turmas/100000433399,Rodrigo Ferreira Sobreiro,Seg 16:00-18:00; Qua 16:00-18:00; Sab 08:00-10:00,Seg-Qua-Sab,94,87
2025/2,GFI00158,FÍSICA I,F1,/graduacao/quadrodehorarios/turmas/100000433400,Gabriel Bié Alves,Seg 20:00-22:00; Qua 20:00-22:00; Sab 08:00-10:00,Seg-Qua-Sab,99,79
2025/2,GFI00158,FÍSICA I,G1,/graduacao/quadrodehorarios/turmas/100000433380,Thiago Albuquerque de Assis,Qua 09:00-11:00; Sex 09:00-11:00; Sab 08:00-10:00,Qua-Sex-Sab,73,42
2025/2,GFI00159,FÍSICA II,D1,/graduacao/quadrodehorarios/turmas/100000433354,Gabriel Soares Rocha,Seg 16:00-18:00; Qua 16:00-18:00; Sab 11:00-13:00,Seg-Qua-Sab,57,44
2025/2,GFI00159,FÍSICA II,E1,/graduacao/quadrodehorarios/turmas/100000433372,Gabriel Soares Rocha,Seg 18:00-20:00; Qua 18:00-20:00; Sab 11:00-13:00,Seg-Qua-Sab,75,19
2025/2,TEP00111,GERENCIAMENTO DE PROJETOS I,A1,/graduacao/quadrodehorarios/turmas/100000432226,Jose Rodrigues de Farias Filho,Ter 07:00-11:00,Ter,50,20
2025/2,TEP00111,GERENCIAMENTO DE PROJETOS I,B1,/graduacao/quadrodehorarios/turmas/100000432215,Ruben Huamanchumo Gutierrez,Qua 09:00-13:00,Qua,45,16
2025/2,TCC00297,INTELIGÊNCIA ARTIFICIAL,A1,/graduacao/quadrodehorarios/turmas/100000435129,Mariza Ferro,Ter 11:00-13:00; Qui 11:00-13:00,Ter-Qui,55,50
2025/2,STA00191,INTELIGÊNCIA DE NEGÓCIOS,P1,/graduacao/quadrodehorarios/turmas/100000431379,Elaine Ribeiro Sigette,Ter 18:00-22:00,Ter,59,56
2025/2,TCC00298,INTERFACE HOMEM-MÁQUINA,A1,/graduacao/quadrodehorarios/turmas/100000435130,Luciana Cardoso de Castro Salgado,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,58,53
2025/2,TET00319,INTRODUÇÃO AO KIT DE DESENVOLVIMENTO ARDUINO I,AA,/graduacao/quadrodehorarios/turmas/100000433058,Alexandre Santos de La Vega,Seg 18:00-20:00; Sab 09:00-11:00,Seg-Sab,12,4
2025/2,TCC00283,INTRODUÇÃO AO MATLAB,A1,/graduacao/quadrodehorarios/turmas/100000435565,Ricardo Leiderman,Seg 09:00-11:00; Qua 09:00-11:00,Seg-Qua,57,52
2025/2,TCC00300,LABORATÓRIO DE PROGRAMAÇÃO DE DISPOSITIVOS MÓVEIS,AA,/graduacao/quadrodehorarios/turmas/100000435131,Leandro Santiago de Araujo,Ter 14:00-16:00,Ter,42,32
2025/2,TCC00300,LABORATÓRIO DE PROGRAMAÇÃO DE DISPOSITIVOS MÓVEIS,BA,/graduacao/quadrodehorarios/turmas/100000435132,Leandro Santiago de Araujo,Ter 16:00-18:00,Ter,42,17
2025/2,TCC00301,LABORATÓRIO DE PROGRAMAÇÃO DE JOGOS,AA,/graduacao/quadrodehorarios/turmas/100000435133,Esteban Walter Gonzalez Clua,Ter 11:00-13:00,Ter,40,40
2025/2,TCC00301,LABORATÓRIO DE PROGRAMAÇÃO DE JOGOS,BA,/graduacao/quadrodehorarios/turmas/100000435134,Esteban Walter Gonzalez Clua,Qui 11:00-13:00,Qui,42,31
2025/2,TCC00344,LABORATÓRIO DE PROGRAMAÇÃO PARALELA I,AA,/graduacao/quadrodehorarios/turmas/100000435135,Lucia Maria de Assumpcao Drummond,Seg 09:00-11:00; Qua 09:00-11:00,Seg-Qua,55,44
2025/2,TCC00346,LABORATÓRIO DE RESOLUÇÃO DE PROBLEMAS,AA,/graduacao/quadrodehorarios/turmas/100000435136,Luis Antonio Brasil Kowada,Ter 16:00-18:00,Ter,3,32
2025/2,TCC00346,LABORATÓRIO DE RESOLUÇÃO DE PROBLEMAS,BA,/graduacao/quadrodehorarios/turmas/100000435138,Mauricio da Silva Pires,Ter 16:00-18:00,Ter,2,31
2025/2,TCC00346,LABORATÓRIO DE RESOLUÇÃO DE PROBLEMAS,CA,/graduacao/quadrodehorarios/turmas/100000435137,Luis Antonio Brasil Kowada,Qui 16:00-18:00,Qui,2,24
2025/2,TCC00346,LABORATÓRIO DE RESOLUÇÃO DE PROBLEMAS,DA,/graduacao/quadrodehorarios/turmas/100000435139,Mauricio da Silva Pires,Qui 16:00-18:00,Qui,28,9
2025/2,GLC00292,LIBRAS I,D1,/graduacao/quadrodehorarios/turmas/100000430603,Tathianna Prado Dawes,Qui 09:00-11:00,Qui,43,33
2025/2,GLC00292,LIBRAS I,E1,/graduacao/quadrodehorarios/turmas/100000430608,Daniele Pereira dos Santos Magon,Sex 07:00-09:00,Sex,41,37
2025/2,GLC00292,LIBRAS I,E2,/graduacao/quadrodehorarios/turmas/100000430609,Daniele Pereira dos Santos Magon,Sex 09:00-11:00,Sex,39,31
2025/2,GLC00292,LIBRAS I,E3,/graduacao/quadrodehorarios/turmas/100000430610,Mariana da Cunha Teixeira de Souza,Sex 11:00-13:00,Sex,42,19
2025/2,GLC00292,LIBRAS I,E5,/graduacao/quadrodehorarios/turmas/100000430612,Gildete da Silva Amorim Mendes Francisco,Sex 16:00-18:00,Sex,40,24
2025/2,TCC00304,LINGUAGENS DE PROGRAMAÇÃO,A1,/graduacao/quadrodehorarios/turmas/100000435187,Bruno Lopes Vieira,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,71,65
2025/2,TCC00205,LINGUAGENS DE PROGRAMAÇÃO EM LÓGICA,A1,/graduacao/quadrodehorarios/turmas/100000433667,Mario Roberto Folhadela Benevides,Seg 14:00-18:00,Seg,11,8
2025/2,TCC00305,LINGUAGENS FORMAIS E TEORIA DA COMPUTAÇÃO,A1,/graduacao/quadrodehorarios/turmas/100000435188,Mario Roberto Folhadela Benevides,Seg 09:00-11:00; Qua 09:00-11:00,Seg-Qua,53,51
2025/2,TCC00305,LINGUAGENS FORMAIS E TEORIA DA COMPUTAÇÃO,X1,/graduacao/quadrodehorarios/turmas/100000437276,Luis Felipe Ignacio Cunha,Seg 09:00-11:00; Qua 09:00-11:00,Seg-Qua,59,48
2025/2,GAN00166,LÓGICA PARA A CIÊNCIA DA COMPUTAÇÃO,A2,/graduacao/quadrodehorarios/turmas/100000433765,Jorge Petrucio Viana,Seg 14:00-16:00; Qua 14:00-16:00,Seg-Qua,55,50
2025/2,GAN00166,LÓGICA PARA A CIÊNCIA DA COMPUTAÇÃO,B2,/graduacao/quadrodehorarios/turmas/100000433766,Slobodan Tanushevski,Ter 14:00-16:00; Qui 14:00-16:00,Ter-Qui,55,51
2025/2,GAN00167,MATEMÁTICA DISCRETA,A2,/graduacao/quadrodehorarios/turmas/100000433767,Jones Colombo,Seg 14:00-16:00; Qua 14:00-16:00,Seg-Qua,12,50
2025/2,GAN00167,MATEMÁTICA DISCRETA,B2,/graduacao/quadrodehorarios/turmas/100000433768,Sem alocado,Seg 14:00-16:00; Qua 14:00-16:00,Seg-Qua,51,40
2025/2,GAN00167,MATEMÁTICA DISCRETA,C2,/graduacao/quadrodehorarios/turmas/100000433769,Jose Koiller,Seg 14:00-16:00; Qua 14:00-16:00,Seg-Qua,18,37
2025/2,TCC00195,METAHEURÍSTICAS,Z1,/graduacao/quadrodehorarios/turmas/100000433690,Igor Machado Coelho,Sex 09:00-13:00,Sex,8,7
2025/2,TCC00200,MINERAÇÃO DE DADOS,Z1,/graduacao/quadrodehorarios/turmas/100000433664,Marcos Vinicius Naves Bedo,Seg 16:00-18:00; Qua 16:00-18:00,Seg-Qua,16,8
2025/2,STA00267,MODELOS DE GESTÃO CONTEMPORÂNEA,P1,/graduacao/quadrodehorarios/turmas/100000431407,Suzanny Barreto da Silva,Qui 18:00-22:00,Qui,64,62
2025/2,TCC00306,MÉTODOS NUMÉRICOS,A1,/graduacao/quadrodehorarios/turmas/100000435190,Pedro Cortez Fetter Lopes,Ter 09:00-11:00; Qui 09:00-11:00,Ter-Qui,70,64
2025/2,TCC00196,OTIMIZAÇÃO COMBINATÓRIA,Z1,/graduacao/quadrodehorarios/turmas/100000433665,Yuri Abitbol de Menezes Frota,Ter 14:00-18:00,Ter,15,6
2025/2,TCC00318,PESQUISA OPERACIONAL,A1,/graduacao/quadrodehorarios/turmas/100000435191,Yuri Abitbol de Menezes Frota,Sex 09:00-13:00,Sex,72,68
2025/2,TCC00318,PESQUISA OPERACIONAL,X1,/graduacao/quadrodehorarios/turmas/100000437291,Luiz Fernando Bez,Sex 09:00-13:00,Sex,42,33
2025/2,TCC00307,PROGRAMAÇÃO CIENTÍFICA,A1,/graduacao/quadrodehorarios/turmas/100000435192,Andre Maues Brabo Pereira,Ter 07:00-09:00; Qui 07:00-09:00,Ter-Qui,83,75
2025/2,TCC00308,PROGRAMAÇÃO DE COMPUTADORES I,A1,/graduacao/quadrodehorarios/turmas/100000435193,Anselmo Antunes Montenegro,Seg 16:00-18:00; Qua 16:00-18:00,Seg-Qua,5,41
2025/2,TCC00308,PROGRAMAÇÃO DE COMPUTADORES I,B1,/graduacao/quadrodehorarios/turmas/100000435194,Igor Machado Coelho,Seg 16:00-18:00; Qua 16:00-18:00,Seg-Qua,5,41
2025/2,TCC00347,PROGRAMAÇÃO ESTRUTURADA,A1,/graduacao/quadrodehorarios/turmas/100000435196,Isabel Cristina Mello Rosseti,Ter 09:00-11:00; Qui 09:00-11:00,Ter-Qui,48,40
2025/2,TCC00347,PROGRAMAÇÃO ESTRUTURADA,B1,/graduacao/quadrodehorarios/turmas/100000435197,Aline Marins Paes Carvalho,Ter 09:00-11:00; Qui 09:00-11:00,Ter-Qui,48,42
2025/2,TCC00347,PROGRAMAÇÃO ESTRUTURADA,X1,/graduacao/quadrodehorarios/turmas/100000435990,Aline de Paula Nascimento,Ter 16:00-18:00; Qui 16:00-18:00,Ter-Qui,47,48
2025/2,TCC00328,PROGRAMAÇÃO ORIENTADA A OBJETOS,A1,/graduacao/quadrodehorarios/turmas/100000435198,Anselmo Antunes Montenegro,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,36,5
2025/2,TCC00328,PROGRAMAÇÃO ORIENTADA A OBJETOS,B1,/graduacao/quadrodehorarios/turmas/100000435199,Rebeca Campos Motta,Seg 16:00-18:00; Qua 16:00-18:00,Seg-Qua,32,29
2025/2,TCC00328,PROGRAMAÇÃO ORIENTADA A OBJETOS,X1,/graduacao/quadrodehorarios/turmas/100000435200,Flavia Cristina Bernardini,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,53,33
2025/2,TCC00312,PROJETO DE SOFTWARE,A1,/graduacao/quadrodehorarios/turmas/100000435836,Troy Costa Kohwalter,Seg 07:00-09:00; Qua 07:00-09:00,Seg-Qua,63,62
2025/2,TEC00209,PROPRIEDADE INDUSTRIAL,A1,/graduacao/quadrodehorarios/turmas/100000430918,Luis Gustavo Zelaya Cruz,Sex 14:00-18:00,Sex,76,39
2025/2,TEC00209,PROPRIEDADE INDUSTRIAL,B1,/graduacao/quadrodehorarios/turmas/100000430943,Luis Gustavo Zelaya Cruz,Sex 08:00-12:00,Sex,75,52
2025/2,SDV00143,PROPRIEDADE INTELECTUAL,P1,/graduacao/quadrodehorarios/turmas/100000429741,Clarisse Stephan Farhat Jorge,Ter 18:00-20:00; Ter 20:00-22:00,Ter,67,68
2025/2,TCC00313,REDES DE COMPUTADORES I,A1,/graduacao/quadrodehorarios/turmas/100000435202,Celio Vinicius Neves de Albuquerque,Ter 09:00-11:00; Qui 09:00-11:00,Ter-Qui,63,62
2025/2,TCC00314,REDES DE COMPUTADORES II,A1,/graduacao/quadrodehorarios/turmas/100000435203,Igor Monteiro Moraes,Ter 11:00-13:00; Qui 11:00-13:00,Ter-Qui,50,31
2025/2,TCC00341,SEGURANÇA DA INFORMAÇÃO,A1,/graduacao/quadrodehorarios/turmas/100000434839,Raphael Carlos Santos Machado,Qua 18:00-22:00,Qua,45,36
2025/2,TCC00315,SISTEMAS DISTRIBUÍDOS,A1,/graduacao/quadrodehorarios/turmas/100000435204,Flavia Coimbra Delicato,Ter 09:00-11:00; Qui 09:00-11:00,Ter-Qui,50,29
2025/2,TCC00316,SISTEMAS OPERACIONAIS,A1,/graduacao/quadrodehorarios/turmas/100000435205,Maria Cristina Silva Boeres,Ter 11:00-13:00; Qui 11:00-13:00,Ter-Qui,60,60
2025/2,TCC00271,TÓPICOS EM  LINGUAGEM DE PROGRAMAÇÃO I,Z1,/graduacao/quadrodehorarios/turmas/100000433663,Bruno Lopes Vieira,Ter 14:00-18:00,Ter,20,3
2025/2,TCC00234,TÓPICOS EM ARQUITETURAS DE COMPUTADORES I,Z1,/graduacao/quadrodehorarios/turmas/100000437247,Lucia Maria de Assumpcao Drummond,Seg 07:00-09:00; Qua 07:00-09:00,Seg-Qua,11,6
2025/2,TCC00241,TÓPICOS EM COMPUTAÇÃO I,A1,/graduacao/quadrodehorarios/turmas/100000433682,Andre Renato Villela da Silva,Ter 18:00-20:00; Qui 18:00-20:00,Ter-Qui,40,22
2025/2,TCC00242,TÓPICOS EM COMPUTAÇÃO II,A1,/graduacao/quadrodehorarios/turmas/100000436346,Andre Maues Brabo Pereira,Ter 09:00-11:00; Qui 09:00-11:00,Ter-Qui,25,18
2025/2,TCC00250,TÓPICOS EM ENGENHARIA DE SOFWARE I,Z1,/graduacao/quadrodehorarios/turmas/100000433669,Vania de Oliveira Neves,Seg 20:00-22:00; Qua 20:00-22:00,Seg-Qua,25,20
2025/2,TCC00259,TÓPICOS EM INTELIGÊNCIA ARTIFICIAL I,Z1,/graduacao/quadrodehorarios/turmas/100000433666,Aline Marins Paes Carvalho,Ter 11:00-13:00; Qui 11:00-13:00,Ter-Qui,14,8
2025/2,TCC00260,TÓPICOS EM INTELIGÊNCIA ARTIFICIAL II,Z1,/graduacao/quadrodehorarios/turmas/100000433674,Taiane Coelho Ramos,Sex 14:00-18:00,Sex,16,10
2025/2,TCC00260,TÓPICOS EM INTELIGÊNCIA ARTIFICIAL II,Z2,/graduacao/quadrodehorarios/turmas/100000437490,Aline Marins Paes Carvalho,Ter 11:00-13:00; Qui 11:00-13:00,Ter-Qui,1,1
2025/2,TCC00261,TÓPICOS EM INTELIGÊNCIA ARTIFICIAL III,A1,/graduacao/quadrodehorarios/turmas/100000433687,Luiz Fernando Bez,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,25,15
2025/2,TCC00265,TÓPICOS EM INTERFACE HOMEM/MÁQUINA I,Z3,/graduacao/quadrodehorarios/turmas/100000437363,Luciana Cardoso de Castro Salgado,Seg 16:00-18:00; Qua 16:00-18:00,Seg-Qua,14,7
2025/2,TCC00274,TÓPICOS EM REDES DE COMPUTADORES I,A1,/graduacao/quadrodehorarios/turmas/100000436905,Celio Vinicius Neves de Albuquerque,Ter 11:00-13:00; Qui 11:00-13:00,Ter-Qui,10,8
2025/2,TCC00230,TÓPICOS ESPECIAIS EM SEGURANÇA DA INFORMAÇÃO,A1,/graduacao/quadrodehorarios/turmas/100000433678,Raphael Carlos Santos Machado,Sex 18:00-22:00,Sex,72,69
2025/2,TCC00253,TÓPICOS ESPECIAIS EM SISTEMAS DE PROGRAMAÇÃO I,A1,/graduacao/quadrodehorarios/turmas/100000433680,Patrick Barbosa Moratori,Seg 16:00-18:00; Qua 16:00-18:00,Seg-Qua,43,42
2025/2,GAN00140,ÁLGEBRA LINEAR,B2,/graduacao/quadrodehorarios/turmas/100000433564,Isabel Lugao Rios,Seg 09:00-11:00; Qua 09:00-11:00,Seg-Qua,55,52
2025/2,GAN00140,ÁLGEBRA LINEAR,D2,/graduacao/quadrodehorarios/turmas/100000433635,Nancy de Souza Cardim,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,54,55
2025/2,GAN00140,ÁLGEBRA LINEAR,E2,/graduacao/quadrodehorarios/turmas/100000433636,Bruno Rodrigues Santiago,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,55,54
2025/2,GAN00140,ÁLGEBRA LINEAR,F2,/graduacao/quadrodehorarios/turmas/100000433637,Jose Koiller,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,55,45
2025/2,GAN00140,ÁLGEBRA LINEAR,I2,/graduacao/quadrodehorarios/turmas/100000433642,Jones Colombo,Seg 18:00-20:00; Qua 18:00-20:00,Seg-Qua,55,44
2025/2,GAN00140,ÁLGEBRA LINEAR,J2,/graduacao/quadrodehorarios/turmas/100000433644,Aldo Amilcar Bazan Pacoricona,Seg 18:00-20:00; Qua 18:00-20:00,Seg-Qua,55,45
2025/2,GAN00140,ÁLGEBRA LINEAR,M2,/graduacao/quadrodehorarios/turmas/100000433647,Ricardo Eleodoro Fuentes Apolaya,Ter 16:00-18:00; Qui 16:00-18:00,Ter-Qui,55,51
2025/2,GAN00140,ÁLGEBRA LINEAR,N2,/graduacao/quadrodehorarios/turmas/100000433648,Slobodan Tanushevski,Ter 16:00-18:00; Qui 16:00-18:00,Ter-Qui,55,50
